Photo mode,23,ໂຫມດຮູບພາບ,24,cheese,po/lo.po
Enter the network address to trace a path to. For example: www.domain.com or 192.168.2.1,307,ປ້ອນທີ່ຢູ່ຂອງເຄື່ອຂາຍເພື່ອ trace ໄປຫາພາສທ໌. ຕົວຢ່າງ: www.domain.com ຫລື 192.168.2.1,309,gnome-nettool,po/lo.po
Output for traceroute,316,ຜົນລັບສຳລັບ traceroute,317,gnome-nettool,po/lo.po
Traceroute output,320,ຜົນລັບຂອງ Traceroute,321,gnome-nettool,po/lo.po
Enter the network address to trace a route to. For example: www.domain.com or 192.168.2.1,324,ປ້ອນທີ່ຢູ່ຂອງເຄື່ອຂາຍເພື່ອ trace ໄປຫາ route. ຕົວຢ່າງ: www.domain.com ຫລື 192.168.2.1,326,gnome-nettool,po/lo.po
Enter the network address to scan for open ports. For example: www.domain.com or 192.168.2.1,333,ປ້ອນທີ່ຢູ່ຂອງເຄື່ອຂາຍເພື່ອສະແກນພອດທີ່ເປີດຢູ່. ຕົວຢ່າງ: www.domain.com ຫລື 192.168.2.1,335,gnome-nettool,po/lo.po
Scan,338,ສະແກນ,339,gnome-nettool,po/lo.po
Output for port scan,342,ຜົນລັບສຳລັບການສະແກນພອດ,343,gnome-nettool,po/lo.po
Port scan output,346,ຜົນລັບຂອງການສະແກນພອດ,347,gnome-nettool,po/lo.po
Port Scan,350,ສະແກນພອດ,351,gnome-nettool,po/lo.po
_Information type:,354,_ປະເພດຂອງຂໍ້ມູນ:,355,gnome-nettool,po/lo.po
Enter the domain to lookup. For example: domain.com or ftp.domain.com.,358,ປ້ອນໂດເມນເພື່ອ lookup. ຕົວຢ່າງ domain.com ຫລື ftp.domain.com.,359,gnome-nettool,po/lo.po
Output for lookup,366,ຜົນລັບສຳລັບ Lookup,367,gnome-nettool,po/lo.po
Lookup output,370,ຜົນລັບຂອງ Lookup,371,gnome-nettool,po/lo.po
Enter the network address to finger that user. For example: www.domain.com or 192.168.2.1,374,ປ້ອນທີ່ຢູ່ຂອງເຄື່ອຂາຍເພື່ອ finger ໄປຫາຜູ້ໃຊ້ນັ້ນ. ຕົວຢ່າງ: www.domain.com ຫລື 192.168.2.1,376,gnome-nettool,po/lo.po
Enter the user to finger,379,ປ້ອນຊື່ຜູ້ໃຊ້ເພື່ອ finger,380,gnome-nettool,po/lo.po
User name,383,ຊື່ຜູ້ໃຊ້,384,gnome-nettool,po/lo.po
_Username:,387,_ຊື່ຜູ້ໃຊ້:,388,gnome-nettool,po/lo.po
Output for finger,395,ຜົນລັບສຳລັບ Finger,396,gnome-nettool,po/lo.po
Finger output,399,ຜົນລັບຂອງ Finger,400,gnome-nettool,po/lo.po
_Domain address:,403,_ທີ່ຢູ່ໂດເມນ:,404,gnome-nettool,po/lo.po
Enter a domain address to lookup its whois information. For example: www.domain.com or 192.168.2.1,407,ປ້ອນທີ່ຢູ່ຂອງໂດເມນເພື່ອ lookup ເບິງຂໍ້ມູນ whois ຂອງມັນ. ຕົວຢ່າງ: www.domain.com ຫລື 192.168.2.1,410,gnome-nettool,po/lo.po
Domain address,413,ທີ່ຢູ່ໂດເມນ,414,gnome-nettool,po/lo.po
Output for whois,421,ຜົນລັບສຳລັບ Whois,422,gnome-nettool,po/lo.po
Whois output,425,ຜົນລັບຂອງ Whois,426,gnome-nettool,po/lo.po
Historically used hostnames,429,ໂຮສ໌ຕເນມທີ່ໃຊ້ກ່ອນຫນ້ານີ້,430,gnome-nettool,po/lo.po
A list of hostnames previously used,433,ລາຍຊື່ໂຮສ໌ຕເນມທີ່ໃຊ້ກ່ອນຫນ້ານີ້,434,gnome-nettool,po/lo.po
Historically used usernames,437,ຊື່ຜູ້ໃຊ້ທີ່ໃຊ້ກ່ອນຫນ້ານີ້,438,gnome-nettool,po/lo.po
A list of usernames previously used,441,ລາຍຊື່ຜູ້ໃຊ້ທີ່ໃຊ້ກ່ອນຫນ້ານີ້,442,gnome-nettool,po/lo.po
Historically used domains,445,ໂດເມນທີ່ໃຊ້ກ່ອນຫນ້ານີ້,446,gnome-nettool,po/lo.po
A list of domains previously used,449,ລາຍຊື່ໂດເມນທີ່ໃຊ້ກ່ອນຫນ້ານີ້,450,gnome-nettool,po/lo.po
Copyright © 2003-2008 %s,459,ລິຂະສິດ © 2003-2008 %s,460,gnome-nettool,po/lo.po
Graphical user interface for common network utilities,463,ເຄື່ອງມືທີ່ໃຊ້ກວດສອບເຄືອຂ່າຍໃນຮູບແບບກຣາຟິກ,464,gnome-nettool,po/lo.po
Idle,467,ບໍ່ໄດ້ໃຊ້ງານ,468,gnome-nettool,po/lo.po
%s — Network Tools,474,%s — ເຄື່ອງມືທີ່ໃຊ້ກວດສອບເຄືອຂ່າຍ,475,gnome-nettool,po/lo.po
Unable to open help file,478,ບໍ່ສາມາດເປີດໄຟລ໌ເອກະສານວິທີນຳໃຊ້ໄດ້,479,gnome-nettool,po/lo.po
Getting information of %s on “%s”,483,ກຳລັງອ່ານຂໍ້ມູນຂອງ %s ໃນ “%s”,484,gnome-nettool,po/lo.po
Getting information of all users on “%s”,488,ກຳລັງອ່ານຂໍ້ມູນຂອງທຸກຜູ້ໃຊ້້ໃນ “%s”,489,gnome-nettool,po/lo.po
Other type,493,ປະເພດອື່ນໆ,494,gnome-nettool,po/lo.po
Ethernet Interface,497,ອິນເຕີເຟສອີເທີເນັດ,498,gnome-nettool,po/lo.po
Wireless Interface,501,ອິນເຕີເຟສ Wireless,502,gnome-nettool,po/lo.po
Modem Interface,505,ອິນເຕີເຟສໂມເດມ,506,gnome-nettool,po/lo.po
Parallel Line Interface,509,ອິນເຕີເຟສ Parallel Line,510,gnome-nettool,po/lo.po
Infrared Interface,513,ອິນເຕີເຟສອິນຟຣາເລດ,514,gnome-nettool,po/lo.po
Infiniband Interface,517,ອິນເຕີເຟສ Infiniband,518,gnome-nettool,po/lo.po
Loopback Interface,521,ອິນເຕີເຟສ Loopback,522,gnome-nettool,po/lo.po
Unknown Interface,525,ອິນເຕີເຟສທີ່ບໍ່ຮູ້ຈັກ,526,gnome-nettool,po/lo.po
Network Devices Not Found,529,ບໍ່ພົບອຸປະກອນເຄື່ອຂາຍໃດໆ,530,gnome-nettool,po/lo.po
Unknown,533,ບໍ່ຮູ້ຈັກ,534,gnome-nettool,po/lo.po
Active,537,ເຮັດວຽກຢູ່,538,gnome-nettool,po/lo.po
Inactive,541,ບໍ່ໄດ້ເຮັດວຽກ,542,gnome-nettool,po/lo.po
Enabled,549,ເປີດໃຊ້ງານຢູ່,550,gnome-nettool,po/lo.po
Disabled,553,ປິດໃຊ້ງານຢູ່,554,gnome-nettool,po/lo.po
Network device:\t%s\n,559,ອຸປະກອນເຄື່ອຂາຍ:\t%s\n,560,gnome-nettool,po/lo.po
Hardware address:\t%s\n,564,ທີ່ຢູ່ຂອງຮາດແວ:\t%s\n,565,gnome-nettool,po/lo.po
Link speed:\t%s\n,579,ຄວາມໄວຂອງລີ້ງ:\t%s\n,580,gnome-nettool,po/lo.po
State:\t%s\n,584,ສະຖານະ:\t%s\n,585,gnome-nettool,po/lo.po
Transmitted packets:\t%s\n,589,ຈຳນວນແພັກເກັດທີ່ໄດ້ສົງໄປແລ້ວ:\t%s\n,590,gnome-nettool,po/lo.po
Transmission errors:\t%s\n,594,ການສົ່ງເກີດມີຂໍ້ຜິດພາດ:\t%s\n,595,gnome-nettool,po/lo.po
Received packets:\t%s\n,599,ຈຳນວນແພັກເກັດທີ່ໄດ້ຮັບ:\t%s\n,600,gnome-nettool,po/lo.po
Reception errors:\t%s\n,604,ມີຂໍ້ຜິດພາດໃນການຮັບ:\t%s\n,605,gnome-nettool,po/lo.po
Collisions:\t%s\n,609,ການຕຳກັນ:\t%s\n,610,gnome-nettool,po/lo.po
not available,613,ບໍ່ມີຂໍ້ມູນ,614,gnome-nettool,po/lo.po
Looking up %s,618,ກຳລັງຄົ້ນຫາ %s,619,gnome-nettool,po/lo.po
Name,622,ຊື່,623,gnome-nettool,po/lo.po
Address Type,631,ປະເພດທີ່ຢູ່,632,gnome-nettool,po/lo.po
Record Type,635,ປະເພດ Record,636,gnome-nettool,po/lo.po
Address,639,ທີ່ຢູ່,640,gnome-nettool,po/lo.po
Source\tTTL\tAddress Type\tRecord Type1\tResolution\n,649,ທີ່ມາ\tTTL\tປະເພດທີ່ຢູ່\tປະເພດ Record1\tResolution\n,650,gnome-nettool,po/lo.po
Load information for a network device,653,ໂຫລດຂໍ້ມູນສຳລັບອຸປະກອນເຄື່ອຂາຍ,654,gnome-nettool,po/lo.po
DEVICE,657,ອຸປະກອນ,658,gnome-nettool,po/lo.po
Send a ping to a network address,661,ສົ່ງປິງໄປຫາທີ່ຢູ່ເຄື່ອຂາຍ,662,gnome-nettool,po/lo.po
HOST,665,ໂຮສຕ໌,666,gnome-nettool,po/lo.po
"Get netstat information.  Valid options are: route, active, multicast.",669,"ອ່ານຂໍ້ມູນຂອງ netstat. ຕົວເລືອກທີ່ເປັນໄປໄດ້ມີຄື: route, active, multicast.",670,gnome-nettool,po/lo.po
COMMAND,673,ຄຳສັ່ງ,674,gnome-nettool,po/lo.po
Trace a route to a network address,677,Trace ເບິງເສັ້ນທາງໄປຫາທີ່ຢູ່ເຄື່ອຂາຍ,678,gnome-nettool,po/lo.po
Port scan a network address,681,ສະແກນພອດຂອງທີ່ຢູ່ເຄື່ອຂາຍ,682,gnome-nettool,po/lo.po
Look up a network address,685,Look up ເບິງທີ່ຢູ່ເຄື່ອຂາຍ,686,gnome-nettool,po/lo.po
Finger command to run,689,ເອີ້ນໃຊ້ຄຳສັ່ງ Finger,690,gnome-nettool,po/lo.po
USER,693,ຜູ້ໃຊ້,694,gnome-nettool,po/lo.po
Perform a whois lookup for a network domain,697,ສະແດງ whois ຂອງໂດເມນເຄື່ອຂາຍ,698,gnome-nettool,po/lo.po
DOMAIN,701,ໂດເມນ,702,gnome-nettool,po/lo.po
"The file %s doesn’t exist, please check if gnome-nettool is correctly installed",706,ບໍ່ມີໄຟລ໌ %s. ກະລຸນາກວດເບິງວ່າ gnome-nettool ໄດ້ຮັບການຕິດຕັ້ງຢ່າງຖືກຕ້ອງ.,707,gnome-nettool,po/lo.po
Protocol,710,ໂປຣໂຕຄໍລ,711,gnome-nettool,po/lo.po
IP Address,714,ທີ່ຢູ່ໄອພີ,715,gnome-nettool,po/lo.po
Netmask / Prefix,718,ເນັດມາສກ໌ / ພຣີຟິກ,719,gnome-nettool,po/lo.po
Broadcast,722,ບຣອດເຄສທ໌,723,gnome-nettool,po/lo.po
Scope,726,ຂອບເຂດ,727,gnome-nettool,po/lo.po
Default Information,730,ຂໍ້ມູນພື້ນຖານ,731,gnome-nettool,po/lo.po
Internet Address,734,ທີ່ຢູ່ອິນເຕີເນັດ,735,gnome-nettool,po/lo.po
Canonical Name,738,ຊື່ Canonical,739,gnome-nettool,po/lo.po
CPU / OS Type,742,CPU / ປະເພດ OS,743,gnome-nettool,po/lo.po
Mailbox Exchange,752,ກ່ອງອີເມລ Exchange,753,gnome-nettool,po/lo.po
Mailbox Information,756,ຂໍ້ມູນກ່ຽວກັບກ່ອງອີເມລ,757,gnome-nettool,po/lo.po
Name Server,761,ຊື່ເຊີເວີ,762,gnome-nettool,po/lo.po
Host name for Address,765,ຊື່ໂຮສ໌ຕສຳລັບທີ່ຢູ່,766,gnome-nettool,po/lo.po
Text Information,776,ຂໍ້ມູນກ່ຽວກັບຂໍ້ຄວາມ,777,gnome-nettool,po/lo.po
Well Known Services,780,ເຊີວິດທີ່ຮູ້ຈັກເປັນຢ່າງດີ,781,gnome-nettool,po/lo.po
Any / All Information,784,ຂໍ້ມູນທັງຫມົດ,785,gnome-nettool,po/lo.po
Getting routing table,788,ກຳລັງອ່ານ routing table,789,gnome-nettool,po/lo.po
Getting active Internet connections,792,ກຳລັງກວດສອບການເຊື່ອມຕໍກັບອິນເຕີເນັດທີ່ໃຊ້ງານຢູ່,793,gnome-nettool,po/lo.po
Getting group memberships,796,ກຳລັງກວດສອບກຸ່ມຂອງສະມາຊິກ,797,gnome-nettool,po/lo.po
IP Source,800,ທີ່ມາໄອພີ,801,gnome-nettool,po/lo.po
Port/Service,804,ພອດ/ເຊີວິດ,805,gnome-nettool,po/lo.po
State,808,ສະຖານະ,809,gnome-nettool,po/lo.po
Destination/Prefix,812,ປາຍທາງ / ພຣີຟິກ,813,gnome-nettool,po/lo.po
Destination,816,ປາຍທາງ,817,gnome-nettool,po/lo.po
Gateway,820,ເກດເວ,821,gnome-nettool,po/lo.po
Netmask,824,ເນັດມາສກ໌,825,gnome-nettool,po/lo.po
Interface,828,ອິນເຕີເຟສ,829,gnome-nettool,po/lo.po
Member,832,ສະມາຊິກ,833,gnome-nettool,po/lo.po
Group,836,ກຸ່ມ,837,gnome-nettool,po/lo.po
Protocol\tIP Source\tPort/Service\tState\n,843,ໂປຣໂຕຄໍລ\tທີ່ມາໄອພີ\tພອດ/ເຊີວິດ\tສະຖານະ\n,844,gnome-nettool,po/lo.po
Destination\tGateway\tNetmask\tInterface\n,850,ປາຍທາງ\tເກດເວ\tເນັດມາສກ໌\tອິນເຕີເຟສ\n,851,gnome-nettool,po/lo.po
Interface\tMember\tGroup\n,856,ອິນເຕີເຟສ\tສະມາຊິກ\tກູ່ມ\n,857,gnome-nettool,po/lo.po
A network address was not specified,860,ທີ່ຢູ່ເຄື່ອຂາຍຍັງບໍ່ທັນໄດ້ຮັບການລະບຸເທື່ອ,861,gnome-nettool,po/lo.po
Please enter a valid network address and try again.,864,ກະລຸນາປ້ອນທີ່ຢູ່ເຄື່ອຂາຍທີ່ຖືກຕ້ອງ ແລະ ລອງໃຫມ່ອີກຄັ້ງ.,865,gnome-nettool,po/lo.po
The address “%s” cannot be found,869,ບໍ່ພົບທີ່ຢູ່ “%s”,870,gnome-nettool,po/lo.po
A domain address was not specified,873,ທີ່ຢູ່ໂດເມນຍັງບໍ່ທັນໄດ້ຮັບການລະບຸເທື່ອ,874,gnome-nettool,po/lo.po
Please enter a valid domain address and try again.,877,ກະລຸນາປ້ອນທີ່ຢູ່ໂດເມນທີ່ຖືກຕ້ອງ ແລະ ລອງໃຫມ່ອີກຄັ້ງ.,878,gnome-nettool,po/lo.po
An error occurred when try to run “%s”,884,ເກີດມີຂໍ້ຜິດພາດໃນຂະນະທີ່ກຳລັງ run “%s”,885,gnome-nettool,po/lo.po
Information not available,888,ບໍ່ມີຂໍ້ມູນ,889,gnome-nettool,po/lo.po
Stop,892,ຍຸດ,893,gnome-nettool,po/lo.po
Time (ms):,901,ເວລາ (ວິນາທີ):,902,gnome-nettool,po/lo.po
Seq. No.:,905,Seq. ທີ່:,906,gnome-nettool,po/lo.po
Sending ping requests to %s,910,ສົ່ງປິງໄປທີ່ %s,911,gnome-nettool,po/lo.po
Bytes,914,ໄບຕ໌,915,gnome-nettool,po/lo.po
Source,918,ທີ່ມາ,919,gnome-nettool,po/lo.po
Time,926,ເວລາ,927,gnome-nettool,po/lo.po
Units,930,ຫົວຫນ່ວຍ,931,gnome-nettool,po/lo.po
Bytes\tSource\tSeq\tTime\tUnits\n,938,ໄບຕ໌\tທີ່ມາ\tSeq\tເວລາ\tຫົວຫນ່ວຍ\n,939,gnome-nettool,po/lo.po
Time minimum:\t%s ms\n,944,ເວລານ້ອຍສຸດ:\t%s ວິນາທີ\n,945,gnome-nettool,po/lo.po
Time average:\t%s ms\n,949,ເວລາສະເລ່ຍ:\t%s ວິນາທີ\n,950,gnome-nettool,po/lo.po
Time maximum:\t%s ms\n,954,ເວລາໃຫຍ່ສຸດ:\t%s ວິນາທີ\n,955,gnome-nettool,po/lo.po
Packets transmitted:\t%s\n,959,ຈຳນວນແພັກເກັດທີ່ໄດ້ສົງໄປແລ້ວ:\t%s\n,960,gnome-nettool,po/lo.po
Packets received:\t%s\n,964,ຈຳນວນແພັກເກັດທີ່ໄດ້ຮັບ:\t%s\n,965,gnome-nettool,po/lo.po
Successful packets:\t%s\n,969,ສຳເລັດການສົ່ງແພັກເກັດ:\t%s\n,970,gnome-nettool,po/lo.po
Scanning %s for open ports,974,ກຳລັງສະແກນ %s ສຳລັບພອດທີ່ເປີດ,975,gnome-nettool,po/lo.po
Port,978,ພອດ,979,gnome-nettool,po/lo.po
Service,982,ເຊີວິດ,983,gnome-nettool,po/lo.po
Port\tState\tService\n,989,ພອດ\tສະຖານະ\tເຊີວິດ\n,990,gnome-nettool,po/lo.po
Tracing route to %s,994,ກຳລັງ Trace route ໄປຫາ %s,995,gnome-nettool,po/lo.po
Hostname,1002,ຊື່ໂຮສຕ໌,1003,gnome-nettool,po/lo.po
IP,1006,ໄອພີ,1007,gnome-nettool,po/lo.po
Hop\tHostname\tIP\tTime 1\n,1013,Hop\tຊື່ໂຮສຕ໌\tໄອພີ\tເວລາ 1\n,1014,gnome-nettool,po/lo.po
"In order to use this feature of the program, %s must be installed in your system",1018,"ຫາກຈະນຳໃຊ້ຄວາມສາມາດນີ້ຂອງໂປຣແກຣມ, %s ຕ້ອງໄດ້ຮັບການຕິດຕັ້ງໃນລະບົບຂອງທ່ານ",1019,gnome-nettool,po/lo.po
Getting the whois information of %s,1023,ກຳລັງອ່ານຂໍ້ມູນ whois ຂອງ %s,1024,gnome-nettool,po/lo.po
_New Puzzle,22,puzzle ໃຫມ່,23,gnome-sudoku,po/lo.po
_Clear Board,26,ລົບລ້າງບຣອດ,27,gnome-sudoku,po/lo.po
_Print,30,ພິມ,31,gnome-sudoku,po/lo.po
Print _Current Puzzle…,34,ພິມ Puzzle ປະຈຸບັນນີ້…,35,gnome-sudoku,po/lo.po
Print _Multiple Puzzles…,38,ພິມຫລາຍ Puzzle…,39,gnome-sudoku,po/lo.po
High_lighter,42,ຈຸດເດັ່ນ,43,gnome-sudoku,po/lo.po
_Warnings,46,ເຕື່ອນ,47,gnome-sudoku,po/lo.po
_Help,50,ຊ່ວຍເຫລືອ,51,gnome-sudoku,po/lo.po
_About Sudoku,54,ກ່ຽວກັບສູໂດກຸ,55,gnome-sudoku,po/lo.po
Sudoku,59,ສູໂດກຸ,60,gnome-sudoku,po/lo.po
Undo your last action,63,ກັບຄືນການເຄືອນໄຫວຫລ້າສຸດຂອງທ່ານ,64,gnome-sudoku,po/lo.po
Redo your last action,67,ເຮັດຄືນການເຄືອນໄຫວຫລ້າສຸດຂອງທ່ານ,68,gnome-sudoku,po/lo.po
Pause,71,ຢຸດ,72,gnome-sudoku,po/lo.po
Start playing the custom puzzle you have created,75,ເລີ່ມຫລີ້ນ puzzle ທີ່ທ່ານໄດ້ສ້າງຂື້ນມາ,76,gnome-sudoku,po/lo.po
Go back to the current game,79,ກັບຄືນໄປເກມປະຈຸບັນນີ້,80,gnome-sudoku,po/lo.po
_Easy,83,ງ່າຍ,84,gnome-sudoku,po/lo.po
_Medium,87,ປານກາງ,88,gnome-sudoku,po/lo.po
_Hard,91,ຢາກ,92,gnome-sudoku,po/lo.po
_Very Hard,95,ຢາກຫລາຍ,96,gnome-sudoku,po/lo.po
_Create your own puzzle,99,ສ້າງ puzzle ຂອງທ່ານເອງ,100,gnome-sudoku,po/lo.po
GNOME Sudoku,103,ສູໂດກຸ GNOME,104,gnome-sudoku,po/lo.po
Test your logic skills in this number grid puzzle,107,ທົດສອບທັກສະໂລຈິກຂອງທ່ານໃນຈຳນວນຂອງ grid puzzle ນີ້,108,gnome-sudoku,po/lo.po
"Play the popular Japanese logic game. GNOME Sudoku is a must-install for Sudoku lovers, with a simple, unobtrusive interface that makes playing Sudoku fun for players of any skill level.",111,ຫລີ້ນເກມໂລຊິກທີ່ນິຍົມຂອງຊາວຢີ່ປຸນ. GNOME Sudoku ແມ່ນຈະຕ້ອງໄດ້ຮັບການຕິດຕັ້ງສຳລັບຄົນຮັກ Sudoku. ດ້ວຍເຫດທີ Sudoku ມີຫນ້າຕ່າງທີໃຊ້ງານງ່າຍ ແລະ ດືງດູດຄວາມສົນໃຈ ສະນັ້ນມັນຈຶ່ງເຮັດໃຫ້ຜູ້ຫລີ້ນໃນລະດັບຕ່າງໆມີຄວາມມ່ວນຊືນໃນການຫລີ້ນ.,114,gnome-sudoku,po/lo.po
"Each game is assigned a difficulty similar to those given by newspapers and websites, so your game will be as easy or as difficult as you want it to be.",119,ແຕ່ລະເກມແມ່ນຈະໄດ້ຮັບການຕັ້ງຄ່າລະດັບຄວາມຍາກຄ້າຍຄືກັນກັບຢູ່ໃນຫນັງສືພິມ ຫລື ເວັບໄຊທ ສະນັ້ນລະດັບຄວາມຍາກເກມແມ່ນຈະຂື້ນກັບທ່ານຕ້ອງການໃຫ້ຍາກນ້ອຍ ຫລື ຫຼາຍສຳໃດ.,122,gnome-sudoku,po/lo.po
"If you like to play on paper, you can print games out. You can choose how many games you want to print per page and what difficulty of games you want to print: as a result, GNOME Sudoku can act a renewable Sudoku book for you.",127,ຖ້າທ່ານມັກຫລີ້ນໃສ່ເຈ້ຍ ທ່ານສາມາດພິມເກມອອກໄດ້. ທ່ານສາມາດເລືອກຈຳນວນເກມທີ່ຕ້ອງການພິມໃນຫນ້າຫນຶ່ງ ແລະ ລະດັບຄວາມຍາກຂອງເກມທີ່ທ່ານຕ້ອງການຈະພິມ: ດັ່ງນັ້ນ GNOME Sudoku ຈຶ່ງສາມາດເປັນປື້ມ Sudoku ສຳລັບທ່ານໄດ້.,131,gnome-sudoku,po/lo.po
A GNOME sudoku game preview,136,ພລີວິວເກມ GNOME sudoku,137,gnome-sudoku,po/lo.po
The GNOME Project,140,ໂຄງການ GNOME,141,gnome-sudoku,po/lo.po
magic;square;,145,magic;ຈະຕຸລັດ;,146,gnome-sudoku,po/lo.po
Difficulty level of sudokus to be printed,149,ລະດັບຄວາມຍາກຂອງ sudokus ທີ່ຈະໄດ້ຮັບການພິມ,150,gnome-sudoku,po/lo.po
"Set the difficulty level of the sudokus you want to print. Possible values are: \""easy\"", \""medium\"", \""hard\"", \""very_hard\""",153,"ຕັ້ງຄ່າລະດັບຄວາມຍາກຂອງ sudokus ທີ່ທ່ານຕ້ອງການຈະພິມ. ຄ່າທີ່ເປັນໄປໄດ້ມີ: \""ງ່າຍ\"", \""ປານກາງ\"", \""ຍາກ\"", \""ຍາກຫຼາຍ\""",156,gnome-sudoku,po/lo.po
Number of Sudokus to print,161,ຈຳນວນຂອງ Sudokus  ທີ່ຈະພິມ,162,gnome-sudoku,po/lo.po
Set the number of sudokus you want to print,165,ຕັ້ງຄ່າຈຳນວນຂອງ Sudokus ທີ່ທ່ານຕ້ອງການຈະພິມ,166,gnome-sudoku,po/lo.po
Number of Sudokus to print per page,169,ຈຳນວນຂອງ Sudokus ທີ່ຈະພິມຕໍຫນ້າ,170,gnome-sudoku,po/lo.po
Set the number of sudokus you want to print per page,173,ຕັ້ງຄ່າຈຳນວນຂອງ Sudokus ທີ່ທ່ານຕ້ອງການຈະພິມຕໍຫນ້າ,174,gnome-sudoku,po/lo.po
Warn about unfillable squares and duplicate numbers,177,ເຕືອນກ່ຽວກັບການທີ່ບໍ່ສາມາດຕື່ມໃສ່ຫ້ອງໄດ້ ແລະ ຕົວເລກທີ່ຊໍ້າກັນ,178,gnome-sudoku,po/lo.po
Displays a big red X in a square if it cannot possibly be filled by any number and duplicate numbers are highlighted in red,181,ສະແດງຕົວອັກສອນ X ໃຫຍ່ໃນຫ້ອງ ຖ້າຫາກວ່າມັນຫາກບໍ່ສາມາດຕືມຕົວເລກຕ່າງໆ ແລະ ຕົວເລກທີ່ຊໍ້າກັນໄດ້ແມ່ນໃຫ້ໄດ້ຖືກທາສີໄວ້ເປັນສີແດງ,184,gnome-sudoku,po/lo.po
"Highlight row, column and square that contain the selected cell",188,"ທາສີແຖວ, ຖັນ ແລະ ຫ້ອງທີ່ປະກອບດ້ວຍເຊລທີ່ໄດ້ເລືອກໄວ້",189,gnome-sudoku,po/lo.po
Width of the window in pixels,192,ຄວາມກ້ວາງຂອງວິນໂດເປັນພິກເຊລ,193,gnome-sudoku,po/lo.po
Height of the window in pixels,196,ຄວາມສູງຂອງວິນໂດເປັນພິກເຊລ,197,gnome-sudoku,po/lo.po
true if the window is maximized,200,ຖືກຕ້ອງຖ້າຫາກວ່າວິນໂດເປັນຂະຫນາດໃຫຍ່ສຸດ,201,gnome-sudoku,po/lo.po
Print Multiple Puzzles,204,ພິມຫຼາຍ Puzzle,205,gnome-sudoku,po/lo.po
_Cancel,208,ຍົກເລີກ,209,gnome-sudoku,po/lo.po
_Number of puzzles,212,ຈຳນວນຂອງ Puzzle,213,gnome-sudoku,po/lo.po
_Number of puzzles per page,216,ຈຳນວນຂອງ Puzzle ຕໍຫນ້າ,217,gnome-sudoku,po/lo.po
Difficulty,220,ຄວາມຍາກ,221,gnome-sudoku,po/lo.po
Unknown Difficulty,224,ບໍ່ຮູ້ລະດັບຄວາມຍາກ,225,gnome-sudoku,po/lo.po
Easy Difficulty,228,ງ່າຍ,229,gnome-sudoku,po/lo.po
