Photo mode,23,ໂຫມດຮູບພາບ,24,cheese,po/lo.po
Medium Difficulty,232,ປານກາງ,233,gnome-sudoku,po/lo.po
Hard Difficulty,236,ຍາກ,237,gnome-sudoku,po/lo.po
Very Hard Difficulty,240,ຍາກຫຼາຍ,241,gnome-sudoku,po/lo.po
Custom Puzzle,244,ດັດແກ້ Puzzle,245,gnome-sudoku,po/lo.po
Show release version,249,ສະແດງເວີຊັນທີ່ປ່ອຍອອກ,250,gnome-sudoku,po/lo.po
Show the possible values for each cell,254,ສະແດງຄ່າທີ່ເປັນໄປໄດ້ຂອງແຕ່ລະເຊລ,255,gnome-sudoku,po/lo.po
The puzzle you have entered is not a valid Sudoku.,259,Puzzle ທີ່ທ່ານໄດ້ປ້ອນເຂົ້າໄປແມ່ນຄ່າ Sudoku ທີ່ບໍ່ຖືກຕ້ອງ.,260,gnome-sudoku,po/lo.po
Please enter a valid puzzle.,263,ກະລຸນາປ້ອນ puzzle ທີ່ຖືກຕ້ອງ.,264,gnome-sudoku,po/lo.po
The puzzle you have entered has multiple solutions.,268,Puzzle ທີ່ທ່ານໄດ້ປ້ອນເຂົ້າໄປແມ່ນມີຫລາຍວິທີແກ້.,269,gnome-sudoku,po/lo.po
Valid Sudoku puzzles have exactly one solution.,272,Sudoku ທີຖືກຕ້ອງຈະມີວິທີແກ້ພຽງວິທີດຽວ.,273,gnome-sudoku,po/lo.po
_Back,276,_ກັບຄືນ,277,gnome-sudoku,po/lo.po
Play _Anyway,280,ຫລີ້ນຕໍ່ໄປ,281,gnome-sudoku,po/lo.po
"Well done, you completed the puzzle in %d minute!",285,"ເກັງຫຼາຍ, ທ່ານໄດ້ແກ້ puzzle ສຳເລັດພາຍໃນ %d ນາທີ!",287,gnome-sudoku,po/lo.po
_Quit,290,ອອກ,291,gnome-sudoku,po/lo.po
Play _Again,294,ຫລີ້ນໃຫມ່ອີກຄັ້ງ,295,gnome-sudoku,po/lo.po
Reset the board to its original state?,298,ຕ້ອງການລີເຊັດບອດກັບຄືນໄປສູ່ຄ່າເລີ່ມຕົ້ນຫລືບໍ່?,299,gnome-sudoku,po/lo.po
The popular Japanese logic puzzle\n\nPuzzles generated by QQwing %s,304,ເປັນໂລຈິກ puzzle ຍອດນິຍົມຂອງຊາວຢີ່ປຸນ\n\nPuzzles ສ້າງຂື້ນໂດຍ QQwing %s,308,gnome-sudoku,po/lo.po
Clear,318,ລົບລ້າງ,319,gnome-sudoku,po/lo.po
Error printing file:,323,ເກີດມີຂໍ້ຜິດພາດໃນການພິມໄຟລ:,324,gnome-sudoku,po/lo.po
Paused,328,ຢຸດແລ້ວ,329,gnome-sudoku,po/lo.po
Select Difficulty,332,ເລືອກຄວາມຍາກ,333,gnome-sudoku,po/lo.po
Create Puzzle,336,ສ້າງ Puzzle,337,gnome-sudoku,po/lo.po
An Internet Relay Chat Client for GNOME,28,ໂປແກຣມສົ່ງຂໍ້ຄວາມສັ້ນຜ່ານອິນເຕີເນັດສຳລັບ GNOME,29,polari,po/lo.po
A simple Internet Relay Chat (IRC) client that is designed to integrate seamlessly with GNOME; it features a simple and beautiful interface which allows you to focus on your conversations.,32,Internet Relay Chat (IRC) ເປັນໂປແກຣມແຊັດທີ່ໃຊ້ງານງ່າຍ ທີ່ໄດ້ຮັບການອອກແບບມາໃຫ້ເຮັດວຽກໄດ້ດີກັບ GNOME ຊຶ່ງມີຫນ້າຕາທີ່ເບິງງ່າຍ ແລະ ເຮັດໃຫ້ທ່ານສາມາດຊຸ່ມໃສ່ແຕ່ການສົນທະນາຂອງທ່ານ.,36,polari,po/lo.po
"You can use Polari to publicly chat with people in a channel, and to have private one-to-one conversations. Notifications make sure that you never miss an important message — for private conversations, they even allow you to reply instantly without switching back to the application!",41,ທ່ານສາມາດນຳໃຊ້ Polari ເຂົ້າໃນການແຊັດແບບສາທາລະນະກັບຄົນຢູ່ໃຫ່ກຸ່ມຕ່າງໆ ແລະ ໃຊ້ແຊັດແບບສ່ວນຕົວກໍ່ໄດ້. ການແຈ້ງເຕືອນຈະເຮັດໃຫ້ທ່ານບໍ່ພາດໃນການຮັບຂໍ້ຄວາມຕ່າງໆທີ່ສຳຄັນ — ສຳລັບການສົນທະນາແບບສ່ວນຕົວ ທ່ານສາມາດຕອບກັບຂໍ້ຄວາມນັ້ນໄດ້ໂດຍບໍ່ຕ້ອງກັບເຂົ້າໄປໂປແກຣມອີກກໍ່ໄດ້!,46,polari,po/lo.po
The GNOME Project,52,ໂຄງການ GNOME,53,polari,po/lo.po
IRC;Internet;Relay;Chat;,57,IRC;ອິນເຕີເນັດ;Relay;ແຊັດ;,58,polari,po/lo.po
Saved channel list,61,ລາຍຊື່ຊ່ອງທີ່ໄດ້ບັນທຶກໄວ້,62,polari,po/lo.po
List of channels to restore on startup,65,ລາຍຊື່ຊ່ອງທີ່ຈະເປີດຄືນໃນ startup,66,polari,po/lo.po
Run in Background,69,ເປີດໃນ Background,70,polari,po/lo.po
Keep running in background when closed.,73,ສືບຕໍ່ເປີດຕໍ່ໄປໃນ Background ເມື່ອອອກໂປແກຣມແລ້ວ.,74,polari,po/lo.po
Window size,77,ຂະຫນາດວິນໂດ,78,polari,po/lo.po
Window size (width and height).,81,ຂະຫນາດວິນໂດ (ກ້ວາງ ແລະ ສູງ).,82,polari,po/lo.po
Window maximized,85,ຂະຫຍາຍວິນໂດໃຫຍ່ສຸດ,86,polari,po/lo.po
Window maximized state,89,ສະຖານະຂະຫຍາຍວິນໂດໃຫຍ່ສຸດ,90,polari,po/lo.po
Last active channel,93,ຊ່ອງທີ່ຫາກາເຂົ້ານຳໃຊ້ຫລ້າສຸດ,94,polari,po/lo.po
Last active (selected) channel,97,ຊ່ອງທີ່ຫາກາເຂົ້ານຳໃຊ້ຫລ້າສຸດ,98,polari,po/lo.po
Identify botname,101,ລະບຸ botname,102,polari,po/lo.po
Nickname of the bot to identify with,105,ຊື່ຫລີ້ນຂອງ bot ທີ່ຈະລະບຸດ້ວຍ,106,polari,po/lo.po
Identify command,109,ຄຳສັງລະບຸ,110,polari,po/lo.po
Command used to identify with bot,113,ຄຳສັງທີ່ເຄີຍໃຊ້ລະບຸກັບ bot,114,polari,po/lo.po
Identify username,117,ລະບຸຊື່ຜູ້ໃຊ້,118,polari,po/lo.po
Username to use in identify command,121,ຊື່ຜູ້ໃຊ້ທີ່ໃຊ້ຢູ່ໃນຄຳສັງລະບຸ,122,polari,po/lo.po
Identify username supported,125,ລະບຸຊື່ຜູ້ໃຊ້ໄດ້,126,polari,po/lo.po
Whether the identify command is known to support the username parameter,129,ຄຳສັ່ງລະບຸຕົວຕົນແມ່ນໄດ້ຮັບການສະຫນັບສະຫນູນຕົວປ່ຽນຊື່ຜູ້ໃຊ້,130,polari,po/lo.po
List of muted usernames,133,ລາຍຊື່ຜູ້ໃຊ້ທີ່ປິດສຽງໄວ້,134,polari,po/lo.po
A list of usernames for whose private messages not to show notifications,137,ລາຍຊື່ຜູ້ໃຊ້ສໍາລັບຜູ້ທີ່ມີຂ່າວສານສ່ວນຕົວທີ່ຈະບໍ່ສະແດງການແຈ້ງເຕືອນ,138,polari,po/lo.po
_Server Address,141,_ທີ່ຢູ່ຂອງເຊີເວີ,142,polari,po/lo.po
Net_work Name,145,ຊື່ເນັດເວີກ,146,polari,po/lo.po
optional,149,ທາງເລືອກ,150,polari,po/lo.po
Use secure c_onnection,153,ນຳໃຊ້ການເຊື່ອມຕໍ່ທີ່ປອດໄພ,154,polari,po/lo.po
_Nickname,157,_ຊື່ຫລີ້ນ,158,polari,po/lo.po
_Real Name,161,_ຊື່ແທ້,162,polari,po/lo.po
_Cancel,166,_ອອກ,167,polari,po/lo.po
_Apply,170,_ໃຊ້,171,polari,po/lo.po
Change nickname,174,ປ່ຽນຊື່ຫລີ້ນ,175,polari,po/lo.po
_Paste,178,_ວ່າງ,179,polari,po/lo.po
General,183,ທົ່ວໄປ,184,polari,po/lo.po
Join Room,188,ເຂົ້າຮ່ວມຫ້ອງ,189,polari,po/lo.po
Leave Room,193,ອອກຈາກຫ້ອງ,194,polari,po/lo.po
Show Userlist,198,ສະແດງລາຍຊື່ຜູ້ໃຊ້,199,polari,po/lo.po
Show Emoji Picker,203,ສະແດງ Emoji Picker,204,polari,po/lo.po
Show Help,208,ສະແດງວິທີໃຊ້,209,polari,po/lo.po
Open Menu,213,ເປີດເມນູ,214,polari,po/lo.po
Quit,218,ອອກ,219,polari,po/lo.po
Keyboard Shortcuts,223,ຕົວລັດຄີບອດ,224,polari,po/lo.po
Navigation,228,ການນຳທາງ,229,polari,po/lo.po
Next Room,233,ຫ້ອງຕໍ່ໄປ,234,polari,po/lo.po
Previous Room,238,ຫ້ອງກ່ອນຫນ້ານີ້,239,polari,po/lo.po
Next Room with Unread Messages,243,ຫ້ອງຕໍ່ໄປກັບຂໍ້ຄວາມທີ່ຍັງບໍ່ທັນອ່ານ,244,polari,po/lo.po
Previous Room with Unread Messages,248,ຫ້ອງກ່ອນຫນ້ານີ້ກັບຂໍ້ຄວາມທີ່ຍັງບໍ່ທັນອ່ານ,249,polari,po/lo.po
First Room,253,ຫ້ອງທຳອິດ,254,polari,po/lo.po
Last Room,258,ຫ້ອງສຸດທ້າຍ,259,polari,po/lo.po
First – Ninth Room,263,ຫ້ອງທຳອິດ – ທີ່ເກົ້າ,264,polari,po/lo.po
Polari Setup,267,ຕິດຕັ້ງ Polari,268,polari,po/lo.po
Not connected,271,ບໍ່ໄດ້ເຊື່ອມຕໍ່,272,polari,po/lo.po
Please connect to the internet to continue the setup.,275,ກະລຸນາເຊື່ອມຕໍ່ກັບອິນເຕີເນັດເພື່ອສືບຕໍ່ການຕິດຕັ້ງ.,276,polari,po/lo.po
Welcome to Polari,279,ຍິນດີຕ້ອນຮັບສູ່ Polari,280,polari,po/lo.po
Polari is an easy way to chat using IRC. Select a network to get started.,283,Polari ແມ່ນວິທີການແຊັດທີ່ງ່າຍໂດຍການນຳໃຊ້ IRC. ເລືອກເນັດເວີກເພື່ອເລີ່ມການນຳໃຊ້.,284,polari,po/lo.po
"Select rooms you want to connect to. You can add more networks and rooms later, by clicking the + button.",287,ເລືອກຫ້ອງທີ່ທ່ານຕ້ອງການຈະເຊື່ອມຕໍ່. ທ່ານສາມາດເພີ່ມຫລາຍເນັດເວີກ ແລະ ຫ້ອງໄດ້ໃນພາຍຫລັງ ໂດຍການຄິກໃສ່ປຸ່ມ +.,290,polari,po/lo.po
Join Chat Room,293,ເຂົ້າຮ່ວມຫ້ອງສົນທະນາ,294,polari,po/lo.po
_Join,297,_ເຂົ້າຮ່ວມ,298,polari,po/lo.po
C_onnection,301,ເຊື່ອມຕໍ່,302,polari,po/lo.po
_Add Network,305,_ເພີ່ມເນັດເວີກ,306,polari,po/lo.po
_Add,309,_ເພີ່ມ,310,polari,po/lo.po
_Custom Network,313,_ຕັ້ງຄ່າເນັດເວີກ,314,polari,po/lo.po
Keyboard Shortcuts,317,ຕົວຫຍໍ້ຄີບອດ,318,polari,po/lo.po
Help,321,ຊ່ວຍເຫລືອ,322,polari,po/lo.po
About,325,ກ່ຽວກັບ,326,polari,po/lo.po
Quit,329,ອອກ,330,polari,po/lo.po
Add rooms and networks,333,ເພີ່ມຫ້ອງ ແລະ ເນັດເວີກ,334,polari,po/lo.po
Show connected users,337,ສະແດງຊື່ຜູ້ໃຊ້ທີ່ເຊື່ອມຕໍ່ຢູ່,338,polari,po/lo.po
Offline,341,ອັອບລາຍ,342,polari,po/lo.po
Go online to chat and receive messages.,345,ເປີດອອນໄລນເພື່ອແຊັດ ແລະ ຮັບຂໍ້ຄວາມ.,346,polari,po/lo.po
Change nickname:,349,ປ່ຽນຊື່ຫລີ້ນ:,350,polari,po/lo.po
_Change,353,_ປ່ຽນ,354,polari,po/lo.po
Connect,357,ເຊື່ອມຕໍ່,358,polari,po/lo.po
Reconnect,361,ເຊື່ອມຕໍ່ຄື່ນໃຫມ່,362,polari,po/lo.po
Disconnect,365,ຢຸດການເຊື່ອມຕໍ່,366,polari,po/lo.po
Remove,369,ລຶບ,370,polari,po/lo.po
Properties,373,ຄຸນສົມບັດ,374,polari,po/lo.po
Enter room name to add,377,ປ້ອນຊື່ຫ້ອງທີ່ຈະເພີ່ມ,378,polari,po/lo.po
Loading details,381,ກຳຫລັງໂຫລດຫລາຍລະອຽດ,382,polari,po/lo.po
Last Activity:,385,ການເຄື່ອນໄຫວຫລ້າສຸດ:,386,polari,po/lo.po
Will notify if user appears online.,389,ຈະແຈ້ງເຕືອນຖ້າປະກົດເຫັນວ່າຜູ້ໃຊ້ອັອບລາຍຢູ່.,390,polari,po/lo.po
Start Conversation,393,ເລີ່ມການສົນທະນາ,394,polari,po/lo.po
Start Telepathy client,397,ເລີ່ມ Telepathy client,398,polari,po/lo.po
Start in debug mode,401,ເລີ່ມໃນໂຫມດດີບັກ,402,polari,po/lo.po
Allow running alongside another instance,405,ອະນຸຍາດໃຫ້ເປີດຄວບຄູ່ໄປກັບ instance ອື່ນ,406,polari,po/lo.po
Print version and exit,409,ພິມເວີຊັນ ແລະ ອອກ,410,polari,po/lo.po
Failed to open link,413,ມີຂໍ້ຜິດພາດໃນການເປີດລີ້ງ,414,polari,po/lo.po
%s removed.,418,%s ລຶບແລ້ວ.,419,polari,po/lo.po
Learn more about Polari,426,ຮຽນຮູ້ເພີ່ມເຕີ່ມກ່ຽວກັບ Polari,427,polari,po/lo.po
Undo,430,ກັບຄືນ,431,polari,po/lo.po
New Messages,434,ຂໍ້ຄວາມໃຫມ່,435,polari,po/lo.po
Open Link,438,ເປີດລີ້ງ,439,polari,po/lo.po
Copy Link Address,442,ສຳເນົາທີ່ຢູ່ລີ້ງ,443,polari,po/lo.po
%s is now known as %s,447,%s ຕອນນີ້ແມ່ນຮູ້ຈັກໃນຖານະ %s,448,polari,po/lo.po
%s has disconnected,452,%s ໄດ້ຢຸດການເຊື່ອມຕໍ່ແລ້ວ,453,polari,po/lo.po
%s has been kicked by %s,457,%s ໄດ້ຖືກໄລ່ອອກໂດຍ %s,458,polari,po/lo.po
%s has been kicked,462,%s ໄດ້ຖືກໄລ່ອອກແລ້ວ,463,polari,po/lo.po
%s has been banned by %s,467,%s ໄດ້ຖືກແບນໂດຍ %s,468,polari,po/lo.po
%s has been banned,472,%s ໄດ້ຖືກແບນແລ້ວ,473,polari,po/lo.po
%s joined,477,%s ໄດ້ເຂົ້າຮ່ວມແລ້ວ,478,polari,po/lo.po
%s left,482,%s ອອກໄປແລ້ວ,483,polari,po/lo.po
%d user joined,487,ຜູ້ໃຊ້ %d ໄດ້ເຂົ້າຮ່ວມແລ້ວ,489,polari,po/lo.po
%d user left,493,ຜູ້ໃຊ້ %d ໄດ້ເຂົ້າອອກໄປແລ້ວ,495,polari,po/lo.po
"Yesterday, %H∶%M",508,"ມື້ວານ, %H∶%M",509,polari,po/lo.po
"Yesterday, %l∶%M %p",549,"ມື້ວານ, %l∶%M %p",550,polari,po/lo.po
Already added,579,ໄດ້ເພີ່ມແລ້ວ,580,polari,po/lo.po
No results.,583,ບໍ່ພົບ.,584,polari,po/lo.po
“%s” Properties,588,"\""%s\"" ຄຸນສົມບັດ",589,polari,po/lo.po
Polari disconnected due to a network error. Please check if the address field is correct.,592,Polari ຂາດການເຊື່ອມຕໍ່ເພາະວ່າເກີດມີຂໍ້ຜິດພາດໃນລະບົບເນັດເວີກ. ກະລຸນາກວດເບິງຄືນວ່າການຕັ້ງຄ່າເນັດເວີກຕ່າງໆແມ່ນຖືກຕ້ອງຫມົດແລ້ວ.,594,polari,po/lo.po
Paste %s line of text to public paste service?,600,ວ່າງແຖວ %s ຂອງຕົວຫນັງສືໄວ້ໃນ public paste service?,602,polari,po/lo.po
Uploading %s line of text to public paste service…,606,ກຳລັງອັບໂຫລດແຖວ %s ຂອງຕົວຫນັງສືໄວ້ໃນ public paste service…,608,polari,po/lo.po
Upload image to public paste service?,611,ອັບໂຫລດຮູບພາບໄປໄວ້ໃນ public paste service?,612,polari,po/lo.po
Uploading image to public paste service…,615,ກຳຫລັງອັບໂຫລດຮູບພາບໄປໄວ້ໃນ public paste service…,616,polari,po/lo.po
Upload “%s” to public paste service?,621,ອັບໂຫລດ “%s” to public paste service?,622,polari,po/lo.po
Uploading “%s” to public paste service…,627,ກຳຫລັງອັບໂຫລດ “%s” to public paste service…,628,polari,po/lo.po
%s in #%s,633,%s ໃນ #%s,634,polari,po/lo.po
Paste from %s,638,ວ່າງຈາກ %s,639,polari,po/lo.po
_Back,642,_ກັບ,643,polari,po/lo.po
_Done,646,_ສຳເລັດ,647,polari,po/lo.po
_Next,650,_ຕໍ່ໄປ,651,polari,po/lo.po
"/CLOSE [<channel>] [<reason>] — closes <channel>, by default the current one",663,"/CLOSE [<channel>] [<reason>] — ປິດ <channel>, by default the current one",664,polari,po/lo.po
"/HELP [<command>] — displays help for <command>, or a list of available commands",667,"/HELP [<command>] — ສະແດງວິທີນຳໃຊ້ສຳລັບ <command>, ຫລືສະແດງຄຳສັງທີ່ມີຢູ່",668,polari,po/lo.po
"/INVITE <nick> [<channel>] — invites <nick> to <channel>, or the current one",671,"/INVITE <nick> [<channel>] — ເຊີນ <nick> ເຂົ້າ <channel>, ຫລື ເຂົ້າຫ້ອງປະຈຸບັນ",672,polari,po/lo.po
/JOIN <channel> — joins <channel>,675,/JOIN <channel> — ເຂົ້າຮ່ວມ <channel>,676,polari,po/lo.po
/KICK <nick> — kicks <nick> from current channel,679,/KICK <nick> — ໄລ່ <nick> ອອກຈາກຫ້ອງປະຈຸບັນ,680,polari,po/lo.po
/ME <action> — sends <action> to the current channel,683,/ME <action> — ສົ່ງ <action> ເຂົ້າໄປໃນຫ້ອງປະຈຸບັນ,684,polari,po/lo.po
/MSG <nick> [<message>] — sends a private message to <nick>,687,/MSG <nick> [<message>] — ສົ່ງຂໍ້ຄວາມສ່ວນຕົວໄປຫາ <nick>,688,polari,po/lo.po
/NAMES — lists users on the current channel,691,/NAMES — ສະແດງລາຍຊື່ຜູ້ໃຊ້ທີ່ມີຢູ່ໃນຫ້ອງຕອນນີ້,692,polari,po/lo.po
/NICK <nickname> — sets your nick to <nickname>,695,/NICK <nickname> — ຕັ້ງຊື່ຫລີ້ນຂອງທ່ານໄປເປັນ <nickname>,696,polari,po/lo.po
"/PART [<channel>] [<reason>] — leaves <channel>, by default the current one",699,"/PART [<channel>] [<reason>] — ອອກຈາກ <channel>, by default the current one",700,polari,po/lo.po
/QUERY <nick> — opens a private conversation with <nick>,703,/QUERY <nick> — ເປີດການສົນທະນາແບບສ່ວນຕົວກັບ <nick>,704,polari,po/lo.po
/QUIT [<reason>] — disconnects from the current server,707,/QUIT [<reason>] — ຕັດການເຊື່ອມຕໍ່ກັບເຊີເວີປະຈຸບັນນີ້,708,polari,po/lo.po
/SAY <text> — sends <text> to the current room/contact,711,/SAY <text> — ສົ່ງ <text> ໄປຫາ ຫ້ອງ/ລາຍຊື່ຕິດຕໍ່ປະຈຸບັນນີ້,712,polari,po/lo.po
"/TOPIC <topic> — sets the topic to <topic>, or shows the current one",715,"/TOPIC <topic> — ຕັ້ງຫົວຂໍ້ໄປເປັນ <topic>, ຫລື ສະແດງຫົວຂໍ້ປະຈຸບັນນີ້",716,polari,po/lo.po
/WHOIS <nick> — requests information on <nick>,719,/WHOIS <nick> — ຂໍຂໍ້ມູນກ່ຽວກັບ <nick>,720,polari,po/lo.po
Unknown command — try /HELP for a list of available commands,723,ຄຳສັ່ງນີ້ບໍ່ຮຸ້ຈັກ — ໃຫ້ພິມຄຳວ່າ /HELP ເພື່ອຊອກເບິງຄຳສັ່ງຕ່າງໆທີ່ມີຢູ່,724,polari,po/lo.po
Usage: %s,728,ນຳໃຊ້: %s,729,polari,po/lo.po
Known commands:,732,ຄຳສັ່ງທີ່ຮູ້ຈັກ:,733,polari,po/lo.po
Users on %s:,737,ຜູ້ໃຊ້ໃນ %s:,738,polari,po/lo.po
No topic set,741,ບໍ່ໄດ້ຕັ້ງຫົວຂໍ້,742,polari,po/lo.po
User: %s - Last activity: %s,746,ຜູ້ໃຊ້: %s - ກິດຈະກໍາສຸດທ້າຍ: %s,747,polari,po/lo.po
Add Network,750,ເພີ່ມເນັດເວີກ,751,polari,po/lo.po
%d user,755,%d ຜຸ້ໃຊ້,757,polari,po/lo.po
Leave chatroom,760,ອອກຈາກຫ້ອງແຊັດ,761,polari,po/lo.po
End conversation,764,ຈົບການແຊັດ,765,polari,po/lo.po
Unmute,768,ບໍ່ປິດສຽງ,769,polari,po/lo.po
Mute,772,ປິດສຽງ,773,polari,po/lo.po
Network %s has an error,777,ເນັດເວີກ %s ມີຂໍ້ຜິດພາດ,778,polari,po/lo.po
Connection Problem,788,ບັນຫາການເຊື່ອມຕໍ່,789,polari,po/lo.po
Connected,792,ເຊື່ອມຕໍ່ແລ້ວ,793,polari,po/lo.po
Connecting…,796,ກຳລັງເຊື່ອມຕໍ່…,797,polari,po/lo.po
Unknown,800,ບໍ່ຮູ້ຈັກ,801,polari,po/lo.po
Could not connect to %s in a safe way.,805,ບໍ່ສາມາດເຊື່ອມຕໍ່ກັບ %s ໃນຮູບແບບທີ່ປອດໄພໄດ້.,806,polari,po/lo.po
%s requires a password.,810,%s ຕ້ອງການລະຫັດຜ່ານ.,811,polari,po/lo.po
Could not connect to %s. The server is busy.,815,ບໍ່ສາມາດເຊື່ອມຕໍ່ໄປຫາ %s. ເຊີເວີຂັດຂ້ອງ.,816,polari,po/lo.po
Could not connect to %s.,820,ບໍ່ສາມາດເຊື່ອມຕໍ່ໄປຫາ %s.,821,polari,po/lo.po
Should the password be saved?,824,ຄວນຈະບັນທຶກລະຫັດຜ່ານໄວ້ບໍ່?,825,polari,po/lo.po
Identification will happen automatically the next time you connect to %s,829,ການລະບຸຕົວຕົນຈະເກີດຂື້ນໂດຍອັດຕະໂນມັດໃນຄັ້ງຕໍ່ໄປເມື່ອທ່ານເຊື່ອມຕໍ່ກັບ %s,830,polari,po/lo.po
_Save Password,833,_ບັນທຶກລະຫັດຜ່ານ,834,polari,po/lo.po
Failed to join the room,837,ເຂົ້າຮ່ວມຫ້ອງນີ້ບໍ່ໄດ້,838,polari,po/lo.po
_Retry,841,_ຫລອງໃຫມ່,842,polari,po/lo.po
The room is full.,845,ຫ້ອງນີ້ເຕັມແລ້ວ.,846,polari,po/lo.po
You have been banned from the room.,849,ທ່ານໄດ້ຖືກແບນຈາກຫ້ອງນີ້ແລ້ວ.,850,polari,po/lo.po
The room is invite-only.,853,ຫ້ອງນີ້ແມ່ນສຳລັບຜູ້ທີ່ໄດ້ຮັບການເຊີນເຂົ້າເທົ່ານັ້ນ.,854,polari,po/lo.po
You have been kicked from the room.,857,ທ່ານໄດ້ຖືກໄລ່ອອກຈາກກຸ່ມແລ້ວ.,858,polari,po/lo.po
"It is not possible to join the room now, but you can retry later.",861,ບໍ່ສາມາດເຂົ້າຮ່ວມຫ້ອງນີ້ໄດ້ໃນຕອນນີ້ ແຕ່ວ່າທ່ານສາມາດລອງເຂົ້າໃຫມ່ຕາມຫລັງ.,862,polari,po/lo.po
Join a room using the + button.,865,ເຂົ້າຫ້ອງແຊັດໂດຍການນຳໃຊ້ປຸ່ມ +.,866,polari,po/lo.po
Good Bye,869,ລ່າກ່ອນ,870,polari,po/lo.po
Save %s password for %s?,876,ຕ້ອງການບັນທຶກລະຫັດ %s ສຳລັບ %s ບໍ່?,877,polari,po/lo.po
Save,880,ບັນທຶກ,881,polari,po/lo.po
%s in %s,887,%s ໃນ %s,888,polari,po/lo.po
Available in another room.,891,ວ່າງຢູ່ໃນຫ້ອງແຊັດອື່ນ.,892,polari,po/lo.po
Online,895,ອອນລາຍ,896,polari,po/lo.po
No Results,899,ບໍ່ພົບຫຍັງ,900,polari,po/lo.po
User is online,903,ຜູ້ໃຊ້ທີ່ອອນລາຍຢູ່,904,polari,po/lo.po
User %s is now online.,908,ຜູ້ໃຊ້ %s ຕອນນີ້ແມ່ນອອນລາຍຢູ່.,909,polari,po/lo.po
Polari server password for %s,913,ລະຫັດຜ່ານເຊີເວີ Polari ສຳລັບ %s,914,polari,po/lo.po
Polari NickServ password for %s,918,ລະຫັດຜ່ານ Polari NickServ ສຳລັບ %s,919,polari,po/lo.po
Now,922,ຕອນນີ້,923,polari,po/lo.po
Unavailable,926,ບໍ່ຫວ່າງ,927,polari,po/lo.po
%d second ago,931,%d ວິນາທີທີ່ຜ່ານມາ,933,polari,po/lo.po
%d minute ago,937,%d ນາທີທີ່ຜ່ານມາ,939,polari,po/lo.po
%d hour ago,943,%d ຊົ່ວໂມງທີ່ຜ່ານມາ,945,polari,po/lo.po
%d day ago,949,%d ມື້ທີ່ຜ່ານມາ,951,polari,po/lo.po
%d week ago,955,%d ອາທິດທີ່ຜ່ານມາ,957,polari,po/lo.po
%d month ago,961,%d ເດືອນທີ່ຜ່ານມາ,963,polari,po/lo.po
